GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32
0400000US12,12,Florida,7057285,24241,66493,515,75.3,0.2,66124,571,24.7,0.3,22416,759,33.0,0.2,15517,84,3.0,0.1,7858,192,1.4,0.1,3281,229,18.9,0.2,22836,389,4577227,27336,77562,700,18.0,0.3,53805,1344,32.6,0.4,64535,1275,31.0,0.4,99505,1173,9.0,0.2,67189,1824,7.1,0.2,112700,2005,2.3,0.1,83896,2574,18328340,*****,26694,202,77.6,0.1,29399,265,15.4,0.1,16429,261,0.3,0.1,22950,2770,2.3,0.1,26483,1347,0.0,0.1,20741,6296,2.6,0.1,15927,1105,1.9,0.1,14765,1024,21.0,0.1,19033,369,60.1,0.1,32177,286,31.1,(X),(X),(X),31.1,(X),(X),(X),24.2,(X),(X),(X)
0400000US13,13,Georgia,3469845,17452,68850,669,82.9,0.3,69521,676,19.9,0.3,15327,828,23.7,0.3,14283,130,3.3,0.2,7014,206,1.3,0.1,2909,282,15.1,0.2,21878,600,2364041,20337,79206,869,11.6,0.3,39464,1403,34.3,0.5,62099,1496,34.9,0.5,103012,1581,9.2,0.2,71240,2856,7.6,0.3,114764,2385,2.6,0.2,86144,3846,9685744,*****,25746,247,61.9,0.2,30427,378,30.0,0.1,18132,319,0.2,0.1,21228,3591,2.9,0.1,26553,1358,0.0,0.1,17631,6657,3.6,0.2,12473,883,1.4,0.1,14718,1471,7.9,0.1,13848,561,57.9,0.1,31478,383,32.3,(X),(X),(X),32.9,(X),(X),(X),24.9,(X),(X),(X)
0400000US15,15,Hawaii,437105,4492,83522,1784,82.5,0.8,80117,1855,32.0,1.0,16681,1905,31.3,0.8,15287,331,3.3,0.4,8234,612,3.1,0.4,4354,781,22.3,0.7,24563,1224,303344,5137,94586,2383,11.5,0.6,55560,6833,28.0,1.3,72656,4640,32.8,1.4,111590,4106,10.1,0.9,79184,4297,11.3,0.8,135230,8332,6.4,0.5,126456,6130,1288198,*****,29386,618,27.1,0.3,37646,1428,2.4,0.3,27766,3989,0.2,0.1,26310,6255,38.5,0.7,30717,831,9.0,0.3,19990,1454,1.4,0.3,23466,4570,21.4,0.9,21112,1280,8.7,*****,20199,1568,24.8,0.1,38732,1509,32.2,(X),(X),(X),33.3,(X),(X),(X),24.7,(X),(X),(X)
0400000US16,16,Idaho,566004,4603,59429,999,82.0,0.7,57935,1024,23.5,0.8,12865,1268,26.4,0.6,15053,273,2.6,0.3,7927,550,2.5,0.3,2106,358,16.2,0.6,20813,1974,396253,6996,66768,1270,12.3,0.7,43911,2780,31.0,1.2,53761,2414,39.1,1.1,78154,2058,7.0,0.7,62596,5016,8.8,0.6,95584,4420,1.8,0.3,74463,8862,1523816,*****,22748,370,92.7,0.3,23412,397,0.5,0.1,16813,5181,1.1,0.1,14304,1864,1.2,0.1,19823,3523,0.1,0.1,12825,6186,1.8,0.3,14679,2027,2.6,0.2,10998,1392,10.2,*****,12466,805,85.1,0.1,24397,429,21.9,(X),(X),(X),21.1,(X),(X),(X),16.1,(X),(X),(X)
0400000US17,17,Illinois,4766252,13014,75744,524,81.3,0.2,77068,524,26.6,0.3,16010,706,25.2,0.2,15193,95,2.7,0.1,8319,234,1.8,0.1,2982,187,16.0,0.2,22377,581,3138757,18424,89273,693,11.3,0.2,45303,1643,30.9,0.3,69098,1496,34.5,0.3,113956,1297,9.8,0.3,75667,1965,10.5,0.3,126056,1981,3.0,0.1,93637,2683,12901564,*****,28935,209,72.7,0.2,32470,304,14.6,0.1,18100,327,0.2,0.1,22162,2707,4.3,0.1,33186,1157,0.0,0.1,17597,6039,6.5,0.2,15073,471,1.7,0.1,14077,1291,15.3,0.1,16071,289,64.5,0.1,34440,327,28.7,(X),(X),(X),30.0,(X),(X),(X),22.9,(X),(X),(X)
0400000US18,18,Indiana,2480570,10473,61739,572,80.4,0.3,62447,593,23.6,0.4,12107,877,27.3,0.3,15670,146,3.1,0.2,8244,277,2.6,0.2,2442,188,18.1,0.3,16275,374,1648431,15271,73017,751,12.4,0.4,39572,1615,31.3,0.6,56242,1333,37.0,0.6,90996,1199,8.0,0.4,65561,2812,9.5,0.3,105608,2142,1.9,0.1,85383,4899,6376792,*****,24621,234,85.7,0.1,25928,249,8.6,0.1,16908,446,0.2,0.1,18311,3129,1.3,0.1,27751,3057,0.0,0.1,25741,12304,2.1,0.1,13411,997,1.9,0.1,11997,2180,5.2,0.1,14528,1067,83.1,0.1,26256,243,24.9,(X),(X),(X),24.4,(X),(X),(X),19.7,(X),(X),(X)
0400000US19,19,Iowa,1215351,6468,61865,679,81.2,0.4,61367,756,29.6,0.5,12056,785,28.4,0.4,15084,148,2.6,0.2,7940,417,2.2,0.2,2833,354,15.6,0.4,16994,782,791790,7894,74214,869,11.3,0.4,44047,1930,26.5,0.7,56292,2134,44.0,0.8,87919,1209,6.8,0.4,59251,3106,10.2,0.4,102715,2959,1.1,0.1,94571,12569,3002557,*****,25466,286,92.7,0.2,26321,309,2.5,0.1,13793,1233,0.3,0.1,10815,1897,1.6,0.1,21029,2184,0.1,0.1,23290,21579,1.3,0.2,13744,1366,1.5,0.1,10537,1617,4.1,0.1,13723,833,90.2,0.1,26650,317,23.1,(X),(X),(X),22.5,(X),(X),(X),18.4,(X),(X),(X)
0400000US20,20,Kansas,1110829,6612,65446,763,83.0,0.4,64444,667,26.6,0.5,14061,1444,26.6,0.4,15540,223,2.3,0.2,7497,415,2.3,0.2,2511,296,15.5,0.4,17623,714,736264,8496,78273,1180,10.0,0.4,46268,2215,29.5,0.7,62053,2778,41.9,0.9,93394,1622,7.5,0.4,61404,2990,9.6,0.5,109624,3634,1.5,0.2,72103,5607,2802134,*****,26466,304,86.2,0.3,27758,332,5.6,0.2,17423,1187,0.7,0.1,15095,1886,2.1,0.1,27457,2585,0.1,0.1,34014,30830,2.5,0.3,16045,1594,2.7,0.2,15719,3193,9.1,0.1,14771,982,80.2,0.1,28766,355,22.4,(X),(X),(X),22.2,(X),(X),(X),17.7,(X),(X),(X)
0400000US21,21,Kentucky,1686277,9662,55756,708,74.8,0.4,58148,765,20.2,0.4,12431,687,31.0,0.3,14070,147,5.9,0.3,6812,208,2.4,0.2,2605,231,19.2,0.4,19074,816,1125630,12346,66032,908,17.4,0.4,34240,1276,32.6,0.7,52856,1495,33.3,0.7,87176,1581,7.9,0.4,61392,2741,7.5,0.4,107147,3088,1.4,0.2,72202,4715,4269245,*****,22603,266,89.1,0.1,23344,282,7.4,0.1,16232,597,0.2,0.1,21453,3390,1.0,0.1,30641,4654,0.1,0.1,16303,6463,0.8,0.1,10783,1836,1.4,0.1,10998,1833,2.3,0.1,12350,868,87.8,0.1,23482,283,24.2,(X),(X),(X),23.9,(X),(X),(X),18.7,(X),(X),(X)
0400000US22,22,Louisiana,1625153,9520,60616,738,79.0,0.4,62206,818,18.2,0.4,16510,1577,27.9,0.4,13281,147,5.2,0.3,6817,229,1.4,0.1,2735,344,15.9,0.3,19707,753,1094141,10371,71204,1030,13.9,0.5,33621,1748,36.0,0.7,56052,1468,30.9,0.6,96587,2406,9.8,0.5,64066,2854,7.0,0.4,116933,4531,2.4,0.2,84816,5685,4410796,*****,23305,287,64.0,0.1,28336,405,31.9,0.1,13860,275,0.6,0.1,16187,2068,1.5,0.1,22141,2145,0.0,0.1,21129,10066,0.8,0.1,16507,3664,1.1,0.1,15148,2559,3.4,0.1,18563,1648,61.8,0.1,28664,408,30.9,(X),(X),(X),31.5,(X),(X),(X),24.6,(X),(X),(X)
0400000US23,23,Maine,542363,5056,59598,1037,77.3,0.8,59395,1096,28.4,0.9,14322,1776,30.7,0.7,14303,265,4.3,0.5,7583,438,4.8,0.5,2494,231,18.2,0.6,18205,624,343822,6405,70910,1533,14.6,0.9,41848,4345,28.4,1.1,54209,2646,39.4,1.0,85886,2183,6.8,0.6,68903,6343,9.5,0.7,102763,5627,1.3,0.2,85608,12531,1316456,*****,25165,432,95.8,0.1,25648,453,0.9,0.1,13833,3503,0.5,0.1,14316,3368,0.8,0.1,19409,5024,0.0,0.1,6362,3986,0.3,0.1,16157,5133,1.6,0.2,11378,1762,1.0,0.1,14278,2285,95.2,0.1,25711,459,22.2,(X),(X),(X),22.5,(X),(X),(X),17.2,(X),(X),(X)
0400000US24,24,Maryland,2092692,7904,90303,836,84.1,0.3,89983,893,28.5,0.5,15291,845,23.8,0.3,15248,176,2.5,0.2,7542,327,1.6,0.1,3299,309,19.2,0.3,26906,679,1395778,10754,105766,1072,9.5,0.3,54193,3095,29.1,0.6,79960,2181,36.1,0.7,133584,1991,11.0,0.4,85632,2683,10.7,0.4,147369,4113,3.6,0.2,108863,7009,5633597,*****,34508,307,61.2,0.2,39489,379,28.9,0.1,26325,451,0.3,0.1,25954,5654,5.1,0.1,34747,1402,0.0,0.1,32655,10903,2.4,0.2,19972,2788,2.1,0.1,19140,1447,6.6,0.1,20338,1139,57.5,0.1,40641,400,26.3,(X),(X),(X),26.8,(X),(X),(X),20.7,(X),(X),(X)
0400000US25,25,Massachusetts,2467323,8171,87534,927,80.7,0.3,90262,970,30.7,0.4,17561,1102,26.8,0.3,14543,146,3.9,0.2,8338,317,2.7,0.2,3955,223,15.9,0.3,22389,546,1568641,11431,104759,1184,11.4,0.4,46868,2742,27.7,0.6,82883,2552,36.4,0.6,131105,2331,9.8,0.5,88208,3021,11.8,0.5,144095,3217,3.0,0.2,106651,5098,6497967,*****,34452,353,82.5,0.2,37123,423,6.3,0.1,20438,1064,0.2,0.1,20651,2757,5.0,0.1,31050,1478,0.0,0.1,21970,15135,3.9,0.2,15382,910,2.1,0.1,16319,1402,8.6,*****,16197,505,78.5,0.1,38093,448,30.9,(X),(X),(X),31.2,(X),(X),(X),25.7,(X),(X),(X)
0400000US26,26,Michigan,3810801,12762,64103,447,76.9,0.2,65176,510,26.4,0.3,12277,656,29.0,0.2,15796,88,3.5,0.1,7955,189,3.4,0.1,2859,140,21.7,0.2,20166,441,2525388,15908,75934,595,15.5,0.2,42884,1296,31.8,0.4,60153,1071,33.4,0.4,97978,994,8.5,0.3,67997,1855,8.7,0.2,112843,1798,2.1,0.1,87512,4037,10003422,*****,25303,171,79.6,0.1,27282,209,13.9,0.1,16328,405,0.5,0.1,21123,3108,2.3,0.1,31205,1895,0.0,0.1,20781,3853,1.4,0.1,15337,1542,2.2,0.1,11554,861,4.1,0.1,15528,791,77.3,0.1,27588,209,26.4,(X),(X),(X),26.0,(X),(X),(X),20.3,(X),(X),(X)
0400000US27,27,Minnesota,2089449,7329,74789,756,82.8,0.3,75376,721,29.9,0.4,13905,876,24.2,0.2,15456,130,2.5,0.2,7598,293,3.1,0.2,2817,228,14.7,0.3,20494,513,1342724,10410,89408,989,10.5,0.3,49245,2267,25.0,0.5,68495,2458,43.9,0.5,104562,1412,7.1,0.3,77951,4019,11.5,0.3,120626,2387,1.9,0.2,91137,8170,5220393,*****,30394,298,88.1,0.1,32018,319,4.4,0.1,17973,2837,1.0,0.1,14542,2052,3.5,0.1,23471,1590,0.0,0.1,29533,22545,1.1,0.1,14818,1408,1.8,0.1,13369,1529,4.1,0.1,15643,1225,85.3,0.1,32536,323,21.7,(X),(X),(X),21.6,(X),(X),(X),17.4,(X),(X),(X)
0400000US28,28,Mississippi,1094208,7307,52617,988,76.2,0.6,54700,1055,15.2,0.4,15116,2067,31.0,0.6,13642,207,5.9,0.4,6953,280,1.8,0.2,2999,486,15.9,0.4,18411,852,755248,9226,61163,1306,16.0,0.7,30804,1845,34.8,1.0,46816,2153,30.8,0.8,85349,2060,9.6,0.6,56650,3232,6.9,0.5,97451,4030,1.9,0.2,78320,10981,2938618,*****,20228,367,59.7,0.2,25090,545,37.5,0.2,12886,354,0.4,0.1,14943,4060,0.8,0.1,20111,3561,0.0,0.1,N,N,0.7,0.1,11332,2321,0.9,0.1,12860,3842,2.0,0.1,14022,1826,58.6,0.1,25253,545,31.1,(X),(X),(X),31.9,(X),(X),(X),23.7,(X),(X),(X)
0400000US29,29,Missouri,2330040,9044,61844,510,79.6,0.3,62657,555,25.0,0.3,11879,760,28.8,0.3,14836,150,3.5,0.2,7315,271,2.3,0.2,2351,176,18.0,0.3,18120,442,1529540,12558,73476,730,13.5,0.3,40396,1451,30.5,0.6,58442,1610,36.9,0.6,90065,1254,8.2,0.3,65696,3197,9.0,0.3,110827,3195,1.9,0.2,84970,5728,5911605,*****,25007,203,84.2,0.1,26473,247,11.1,0.1,16703,560,0.4,0.1,21857,4389,1.4,0.1,28645,2566,0.1,0.1,24066,9342,0.9,0.1,14209,2047,2.0,0.1,12212,869,3.2,0.1,15294,1137,82.1,0.1,26738,248,26.5,(X),(X),(X),26.7,(X),(X),(X),20.9,(X),(X),(X)
0400000US30,30,Montana,375598,3682,57966,1377,79.7,0.8,56326,1400,27.9,1.0,14844,1656,28.8,0.7,15008,339,2.9,0.3,7854,615,2.2,0.4,3167,896,17.4,0.6,17871,1289,237574,4616,70741,2001,13.1,0.9,45909,4046,29.6,1.2,56459,4162,42.2,1.4,83627,2905,6.2,0.7,59195,3949,7.7,0.6,105442,9212,1.3,0.3,79112,12303,967440,*****,23799,502,89.6,0.2,25121,554,0.5,0.1,8551,2151,6.1,0.3,12611,1131,0.7,0.1,17334,5193,0.1,0.1,N,N,0.6,0.2,14382,3106,2.4,0.3,10696,1687,2.8,0.1,12221,1796,87.9,0.1,25396,565,25.8,(X),(X),(X),26.1,(X),(X),(X),20.7,(X),(X),(X)
0400000US31,31,Nebraska,704143,4204,62626,778,82.8,0.5,61947,783,28.8,0.6,12212,1058,26.8,0.5,14874,204,2.2,0.2,7652,528,2.3,0.3,2176,271,12.9,0.4,18126,776,457459,6358,75217,1065,9.9,0.4,43347,2458,25.9,0.8,56128,2297,44.7,1.0,87291,1769,7.1,0.7,66325,5049,10.6,0.5,104927,3650,1.8,0.3,86237,11800,1783432,*****,25252,313,88.9,0.3,26550,333,4.0,0.1,15197,1225,0.8,0.1,13345,3546,1.5,0.1,22686,4412,0.0,0.1,18536,7930,2.6,0.3,13551,1098,2.2,0.2,10804,2179,7.8,0.1,13597,670,84.2,0.1,27245,338,23.0,(X),(X),(X),22.5,(X),(X),(X),18.3,(X),(X),(X)
0400000US32,32,Nevada,952856,7182,72233,1120,83.9,0.5,70503,1075,19.2,0.6,21441,2869,24.2,0.5,15096,267,2.6,0.3,7861,533,2.2,0.2,3558,580,16.2,0.5,22598,1099,615019,7728,81931,1528,11.1,0.5,50189,3967,33.1,1.2,67621,3544,34.1,1.0,100306,2487,10.7,0.6,71687,2650,8.1,0.5,117968,4999,2.9,0.3,87731,5589,2600167,*****,27421,427,77.3,0.5,29230,510,7.4,0.1,19300,1083,1.3,0.1,19800,1823,6.0,0.1,28289,1490,0.4,0.1,20123,3071,4.3,0.4,19038,1527,3.2,0.2,16449,1479,25.7,*****,16124,624,57.0,0.1,34126,614,26.6,(X),(X),(X),26.8,(X),(X),(X),20.2,(X),(X),(X)
0400000US33,33,New Hampshire,505286,4732,79659,1298,84.0,0.7,79434,1494,29.4,0.8,13483,1150,27.2,0.7,15350,332,2.5,0.3,8013,686,2.4,0.3,3018,547,16.4,0.7,20424,1465,345324,5671,92132,1492,10.6,0.7,44963,4320,26.3,1.0,71886,3183,41.6,1.2,110222,2575,8.0,0.7,74097,4592,11.6,0.8,125545,4753,2.0,0.3,110070,14095,1315809,*****,31365,497,94.8,0.2,31738,495,1.0,0.1,18300,3814,0.2,0.1,31798,18529,2.0,0.1,31924,6107,0.0,0.1,N,N,0.6,0.2,14326,3722,1.4,0.2,22107,9181,2.6,0.1,19080,2725,93.0,0.1,31936,508,27.5,(X),(X),(X),26.5,(X),(X),(X),21.4,(X),(X),(X)
0400000US34,34,New Jersey,3154012,10110,93872,731,81.9,0.3,96572,864,29.8,0.4,16245,596,27.1,0.2,16308,137,2.7,0.1,8752,247,2.1,0.1,3443,209,16.7,0.3,23031,515,2168377,15461,109843,897,10.6,0.3,51056,1990,29.7,0.5,89599,1845,34.3,0.5,135991,1793,10.2,0.3,90744,2688,11.4,0.3,153233,2388,3.8,0.2,116498,4476,8682661,*****,35179,270,70.8,0.2,39036,343,13.6,0.1,23145,411,0.2,0.1,20783,4043,7.6,0.1,39817,1270,0.0,0.1,21034,7931,5.8,0.2,16505,509,1.9,0.1,18299,1520,16.3,*****,19725,412,61.4,0.1,41583,368,30.1,(X),(X),(X),30.8,(X),(X),(X),23.8,(X),(X),(X)
0400000US35,35,New Mexico,741399,5755,59357,995,78.4,0.6,58367,1170,21.0,0.6,16973,1745,28.1,0.5,14060,253,3.8,0.3,7241,393,2.4,0.3,2855,354,18.8,0.5,22975,857,482159,7286,68857,1323,15.1,0.7,43698,3009,35.4,1.2,52124,1848,30.3,1.0,94890,3244,9.7,0.6,59415,2993,7.0,0.5,104349,5960,2.4,0.4,79824,12081,1984356,*****,23098,394,73.4,0.6,25576,540,2.3,0.2,16757,2244,9.2,0.2,13597,862,1.4,0.1,29074,6235,0.0,0.1,40216,22313,10.5,0.6,17383,923,3.2,0.3,14037,1715,44.9,*****,16796,354,41.6,0.1,32154,847,25.8,(X),(X),(X),26.5,(X),(X),(X),20.4,(X),(X),(X)
0400000US36,36,New York,7137482,15735,81663,511,79.1,0.2,84762,604,26.2,0.3,17729,713,27.6,0.2,15491,79,4.3,0.1,7881,141,3.0,0.1,3474,136,17.7,0.2,22793,385,4582314,18991,94301,736,13.2,0.2,41579,1072,32.4,0.3,74570,1402,30.1,0.3,128899,1727,10.8,0.2,79797,1750,9.7,0.2,135783,1973,3.8,0.2,105673,3001,19490297,*****,31287,187,67.2,0.1,36440,246,15.9,0.1,19938,289,0.4,0.1,20441,2206,7.0,0.1,29128,858,0.0,0.1,25032,10366,7.5,0.2,15416,376,2.0,0.1,17872,1051,16.7,0.1,17544,268,59.7,0.1,38421,277,32.0,(X),(X),(X),33.8,(X),(X),(X),25.9,(X),(X),(X)
0400000US37,37,North Carolina,3595175,14706,63005,546,80.5,0.2,63028,592,22.4,0.3,14796,967,27.1,0.2,14762,116,3.0,0.1,6936,226,1.5,0.1,2411,408,17.3,0.2,19892,453,2397731,16444,74249,772,13.1,0.3,41988,1542,32.9,0.5,59580,1900,36.5,0.5,95245,1482,8.5,0.3,61673,2251,7.4,0.3,106149,2280,1.7,0.1,78384,4359,9222414,*****,25215,216,70.4,0.2,28908,274,21.2,0.1,16860,295,1.0,0.1,16466,1480,1.9,0.1,26544,1617,0.0,0.1,15308,6107,3.7,0.2,10666,532,1.7,0.1,12781,1400,7.4,0.1,12568,505,67.1,0.1,29582,287,26.8,(X),(X),(X),27.2,(X),(X),(X),21.0,(X),(X),(X)
0400000US38,38,North Dakota,274743,2659,61178,1716,82.1,0.8,61459,2071,31.9,1.1,11883,1499,27.1,0.8,13754,319,1.9,0.3,6684,860,1.9,0.4,3109,753,11.0,0.8,16861,1114,170921,3624,74797,2286,10.4,0.8,38245,3238,25.3,1.4,51810,3538,46.8,1.4,87456,2808,5.8,0.7,64683,12429,10.8,0.9,114342,9447,0.9,0.3,75121,12322,641481,*****,26364,737,91.0,0.2,27675,797,1.0,0.1,13562,2794,5.3,0.3,11664,1368,0.8,0.2,24224,12209,0.0,0.1,N,N,0.6,0.2,12918,4226,1.3,0.3,11557,3950,2.0,0.1,14160,3119,89.8,0.1,27831,812,25.1,(X),(X),(X),25.6,(X),(X),(X),20.4,(X),(X),(X)
0400000US39,39,Ohio,4508871,14815,62728,376,78.6,0.2,64022,432,24.8,0.3,11805,500,27.6,0.2,14809,96,3.4,0.1,7623,159,2.6,0.1,2660,134,20.0,0.2,19851,391,2936172,14572,74998,603,13.5,0.3,39003,1376,31.5,0.4,58042,1105,34.9,0.4,95895,1005,8.7,0.2,66391,2085,9.5,0.3,111607,2160,1.8,0.1,84828,3589,11485910,*****,25342,147,84.1,0.1,26876,171,11.7,0.1,16465,379,0.2,0.1,20353,3909,1.5,0.1,30867,1817,0.0,0.1,18624,9149,0.6,0.1,13805,1265,1.8,0.1,11583,1616,2.6,0.1,15798,738,82.4,0.1,27060,170,24.8,(X),(X),(X),24.5,(X),(X),(X),19.2,(X),(X),(X)
0400000US40,40,Oklahoma,1407933,7799,57894,895,78.7,0.4,57899,839,22.5,0.5,14680,1430,29.1,0.3,14286,167,3.8,0.3,7405,291,3.3,0.2,1616,178,17.2,0.3,18215,753,936539,8665,68571,1124,13.8,0.4,38725,1579,32.7,0.6,55912,2270,35.2,0.6,85932,1555,8.4,0.4,61208,3242,8.0,0.4,101689,3713,1.9,0.2,74418,6079,3642361,*****,23083,311,75.8,0.2,25436,396,7.2,0.2,15987,756,6.5,0.2,16567,682,1.7,0.1,22812,2378,0.1,0.1,27508,28093,2.2,0.2,12191,1266,6.6,0.3,13739,746,7.7,0.1,13512,703,71.3,0.1,26086,415,26.3,(X),(X),(X),26.7,(X),(X),(X),20.2,(X),(X),(X)
0400000US41,41,Oregon,1474755,6858,65292,783,78.7,0.4,64783,865,28.3,0.6,15650,963,27.7,0.5,15212,172,3.0,0.3,7638,369,2.4,0.2,3307,312,17.6,0.4,22481,729,939487,9653,76579,996,14.5,0.5,48636,2094,30.5,0.8,62357,2231,37.3,0.8,93754,1724,7.4,0.4,67396,2967,8.2,0.4,106886,3284,2.1,0.3,84829,6263,3790060,*****,26439,319,86.7,0.3,27655,359,1.7,0.1,17919,1782,1.7,0.2,14470,1578,3.4,0.1,28831,2454,0.3,0.1,13956,2700,2.7,0.2,15119,1542,3.5,0.2,13579,1214,11.0,*****,13324,596,79.9,0.1,28858,369,23.5,(X),(X),(X),23.0,(X),(X),(X),18.4,(X),(X),(X)
0400000US42,42,Pennsylvania,4904554,11469,67459,383,77.4,0.2,69880,488,29.1,0.2,11879,472,30.9,0.2,15481,79,3.9,0.1,8055,139,3.2,0.1,2700,122,19.7,0.2,18054,292,3205114,13915,80725,540,14.3,0.3,41101,1078,30.6,0.3,63139,1217,33.9,0.4,102668,1193,8.8,0.2,73960,1987,10.1,0.2,118972,1515,2.3,0.1,96313,3949,12448279,*****,27280,147,83.8,0.1,29106,173,10.3,0.1,17074,264,0.1,0.1,18963,2171,2.4,0.1,28245,1381,0.0,0.1,14758,6737,1.8,0.1,13085,702,1.5,0.1,12431,1125,4.8,0.1,14595,581,81.2,0.1,29488,185,27.3,(X),(X),(X),27.1,(X),(X),(X),22.0,(X),(X),(X)
0400000US44,44,Rhode Island,399107,3931,72678,2061,77.8,1.0,74548,2069,28.3,1.0,16576,3437,29.1,0.8,14547,280,4.8,0.5,8410,459,2.8,0.4,3935,613,17.2,0.9,22494,1626,247759,5390,87642,2604,12.5,1.0,43004,5519,30.6,1.6,65921,4794,33.7,1.6,113789,5265,10.2,1.0,78431,5633,10.6,1.0,125135,5875,2.4,0.4,101598,10447,1050788,*****,29011,813,83.2,0.6,31367,913,5.4,0.3,21045,2354,0.5,0.1,15925,6515,2.9,0.1,19670,2941,0.0,0.1,N,N,6.1,0.6,12969,1376,1.9,0.3,17277,7834,11.6,*****,14459,1188,78.4,0.2,32188,909,32.4,(X),(X),(X),33.4,(X),(X),(X),26.0,(X),(X),(X)
0400000US45,45,South Carolina,1702300,9251,59942,883,77.5,0.4,60097,876,19.6,0.4,16671,1266,30.1,0.4,14830,177,3.3,0.2,6815,279,1.7,0.1,2733,296,19.9,0.4,20569,819,1142172,10246,70746,1160,15.5,0.5,44316,2645,34.0,0.7,55652,1595,33.1,0.6,94427,1752,9.0,0.4,57751,2266,6.5,0.3,106094,3910,1.9,0.2,84975,7894,4479800,*****,23701,341,67.5,0.1,27696,459,28.1,0.1,15141,290,0.3,0.1,23248,9855,1.1,0.1,30416,4276,0.0,0.1,22403,4991,1.4,0.1,11804,1106,1.6,0.1,10958,1476,4.1,0.1,12773,800,65.1,0.1,28249,468,31.3,(X),(X),(X),31.3,(X),(X),(X),24.6,(X),(X),(X)
0400000US46,46,South Dakota,319926,3421,60081,1706,81.5,0.6,59405,1999,28.0,1.0,13162,2069,28.6,0.7,13824,292,2.3,0.4,7571,755,2.1,0.3,3013,845,13.4,0.7,18415,1011,206239,4077,73591,2415,11.0,0.9,41193,4340,25.3,1.4,59583,4763,45.6,1.4,84722,3074,6.8,0.7,53192,3953,9.7,0.7,106560,14086,1.6,0.4,89015,17525,804194,*****,24634,638,87.1,0.3,26567,724,0.9,0.2,16439,7736,8.2,0.4,9503,816,0.8,0.2,26823,12890,0.0,0.1,N,N,0.8,0.2,16946,6028,2.2,0.3,9672,2087,2.4,0.2,12816,1567,86.0,0.1,26720,728,21.7,(X),(X),(X),22.1,(X),(X),(X),17.5,(X),(X),(X)
0400000US47,47,Tennessee,2434683,10947,59975,662,79.1,0.3,60937,725,20.9,0.3,13598,945,29.0,0.3,14469,120,3.7,0.2,7214,208,2.4,0.1,2333,181,17.7,0.3,18349,736,1623272,13245,71054,980,13.8,0.3,38175,1558,33.4,0.6,58982,2054,34.7,0.6,90034,1406,8.5,0.3,61407,2207,7.6,0.3,105677,2992,1.9,0.2,79264,6698,6214888,*****,24164,239,79.4,0.1,26055,285,16.3,0.1,16362,468,0.2,0.1,22072,5194,1.3,0.1,29704,3130,0.0,0.1,21749,17973,1.1,0.1,12096,1571,1.5,0.1,13442,2749,3.7,0.1,14113,1153,77.0,0.1,26405,293,26.6,(X),(X),(X),26.9,(X),(X),(X),20.4,(X),(X),(X)
